"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x1261651315752665088","x1360895203582873602",2021-02-14 10:14:35,"nowerooo","@Betway_za @thomasmlambo After Covid19 we are going to open the Fifa Statutes and see what it says about Sports People who promotes Betting Companies. If the score goes the other way around a board of Fifa Match Fixing will be set<U+0001F644><U+0001F644><U+0001F644><U+0001F644>","Twitter for Android",209,"x1360861505785376769","x1085791069650997248","Betway_za",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x1085791069650997248 x82692465","Betway_za thomasmlambo","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/nowerooo/status/1360895203582873602","Ba Ropa","","Voice to the people",,FALSE,1347,1122,1,3765,4098,2020-05-16 13:37:02,FALSE,,,,,,"http://pbs.twimg.com/profile_images/1358908826045591556/1rvjeeZN_normal.jpg"
"x3429955204","x1360895189494226945",2021-02-14 10:14:32,"DrJDrooghaag","<U+0001F535> COVID-19 vaccination as it happens

<U+0001F1FA><U+0001F1F8> #UnitedStates #US #USA
<U+0001F1EC><U+0001F1E7> #UnitedKingdom #UK #GreatBritain #GB 
<U+0001F1E9><U+0001F1EA> #Germany 
<U+0001F1EB><U+0001F1F7> #France 
<U+0001F1EE><U+0001F1F9> #Italy
<U+0001F1E8><U+0001F1E6> #Canada 

#COVID19 #Healthcare #Leadership #pandemic #vaccine #economy #Infographic #Infographics via @DrJDrooghaag https://t.co/ugVI1fZW2S","Twitter Web App",258,,,,FALSE,FALSE,0,0,,,"UnitedStates US USA UnitedKingdom UK GreatBritain GB Germany France Italy Canada COVID19 Healthcare Leadership pandemic vaccine economy Infographic Infographics",,,,,"http://pbs.twimg.com/media/EuLe8XQWYAA3lz0.jpg","https://t.co/ugVI1fZW2S","https://twitter.com/DrJDrooghaag/status/1360895189494226945/photo/1","photo","http://pbs.twimg.com/media/EuLe8XQWYAA3lz0.jpg","https://t.co/ugVI1fZW2S","https://twitter.com/DrJDrooghaag/status/1360895189494226945/photo/1",,"x3429955204","DrJDrooghaag","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/DrJDrooghaag/status/1360895189494226945","Dr. ir Johannes Drooghaag (JD) <U+0001F6E1>","Germany, Europe","Proud Dad ° CEO Spearhead Management @Spearheadman ° CEO JD-Publishing @JD_Publishing ° Photography <U+0001F449> https://t.co/RlKTkgnIYC ° #GotAMinute ° #TWOgether #SDGs <U+0001F1F3><U+0001F1F1><U+0001F1EA><U+0001F1FA><U+0001F30D>","https://t.co/8L0ZHhR098",FALSE,30631,3486,349,117878,236994,2015-08-18 13:57:19,FALSE,"https://t.co/8L0ZHhR098","https://johannesdrooghaag.com/connect/",,"https://pbs.twimg.com/profile_banners/3429955204/1609695730","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1359806848514355200/R4YSVLsn_normal.jpg"
"x3429955204","x1360894882278215682",2021-02-14 10:13:18,"DrJDrooghaag","<U+0001F535> COVID-19 as it happens

<U+0001F1EC><U+0001F1E7> #UnitedKingdom #UK #GreatBritain #GB 
<U+0001F1E9><U+0001F1EA> #Germany 
<U+0001F1FA><U+0001F1F8> #UnitedStates #US #USA
<U+0001F1E8><U+0001F1E6> #Canada 
<U+0001F30D> #Global

#COVID19 #Healthcare #Leadership #pandemic #vaccine #economy #Infographic #Infographics via @DrJDrooghaag https://t.co/IGw8RHPYnf","Twitter Web App",234,,,,FALSE,FALSE,0,0,,,"UnitedKingdom UK GreatBritain GB Germany UnitedStates US USA Canada Global COVID19 Healthcare Leadership pandemic vaccine economy Infographic Infographics",,,,,"http://pbs.twimg.com/media/EuLeqdMWYAAfoj7.jpg","https://t.co/IGw8RHPYnf","https://twitter.com/DrJDrooghaag/status/1360894882278215682/photo/1","photo","http://pbs.twimg.com/media/EuLeqdMWYAAfoj7.jpg","https://t.co/IGw8RHPYnf","https://twitter.com/DrJDrooghaag/status/1360894882278215682/photo/1",,"x3429955204","DrJDrooghaag","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/DrJDrooghaag/status/1360894882278215682","Dr. ir Johannes Drooghaag (JD) <U+0001F6E1>","Germany, Europe","Proud Dad ° CEO Spearhead Management @Spearheadman ° CEO JD-Publishing @JD_Publishing ° Photography <U+0001F449> https://t.co/RlKTkgnIYC ° #GotAMinute ° #TWOgether #SDGs <U+0001F1F3><U+0001F1F1><U+0001F1EA><U+0001F1FA><U+0001F30D>","https://t.co/8L0ZHhR098",FALSE,30631,3486,349,117878,236994,2015-08-18 13:57:19,FALSE,"https://t.co/8L0ZHhR098","https://johannesdrooghaag.com/connect/",,"https://pbs.twimg.com/profile_banners/3429955204/1609695730","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1359806848514355200/R4YSVLsn_normal.jpg"
"x156549358","x1360895144149602307",2021-02-14 10:14:21,"Akazo","How come no vaccine has been created 4 #Ebola by #BigPharma ?  Only Africans are dying of it.The disease is named after a river in d Congo but its xenophobic to call #COVID19 after Wuhan where it started. #BlackLivesMatter @CNN @VanJones68 @nytimes @WHO @DrTedros @DonaldJTrumpJr https://t.co/hcpj7fgxDb","Twitter for Android",279,,,,TRUE,FALSE,0,0,,,"Ebola BigPharma COVID19 BlackLivesMatter",,"twitter.com/spectatorindex…","https://t.co/hcpj7fgxDb","https://twitter.com/spectatorindex/status/1360738941578567684",,,,,,,,,"x759251 x131497030 x807095 x14499829 x189868631 x39344374","CNN VanJones68 nytimes WHO DrTedros DonaldJTrumpJr","en","x1360738941578567684","JUST IN: World Health Organization reports that it has been informed of two suspected cases of Ebola in the capital of Guinea",2021-02-13 23:53:39,"TweetDeck",3938,1174,"x1626294277","spectatorindex","The Spectator Index",1865755,0,6073,"Global","Watching the world. Focused on politics, economics, science and sports. Message us for business inquiries.",FALSE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Akazo/status/1360895144149602307","Oluphumee","Zion","A RETWEET IS NOT AN ENDORSEMENT . I’m here for the entertainment! You can get worked up if you want it’s your blood pressure not mine!","https://t.co/X4JgJfHdYx",FALSE,1109,209,9,170219,51152,2010-06-17 06:45:28,FALSE,"https://t.co/X4JgJfHdYx","http://www.wwjd.com",,,"http://abs.twimg.com/images/themes/theme12/bg.gif","http://pbs.twimg.com/profile_images/1289591736419913728/sfMUtlap_normal.jpg"
"x9258972","x1360895133403635712",2021-02-14 10:14:18,"CaseyHo","Just checked covid19-projections and noticed that ""herd immunity"" has been crossed out, and replaced with ""return to normal"".

A bit rough seeing the curve miss the mark by just a few percent, but at least reaffirms that ""normal"" is soon, whatever that ends up looking like. https://t.co/fojYHq4Hxc","Twitter Web App",274,,,,TRUE,FALSE,0,0,,,,,"twitter.com/youyanggu/stat…","https://t.co/fojYHq4Hxc","https://twitter.com/youyanggu/status/1359941463757516802",,,,,,,,,,,"en","x1359941463757516802","The recent focus on reaching herd immunity through vaccination may be overblown.

My modeling suggests that it is increasingly unlikely that the US will reach the immunity levels required for theoretical herd immunity in 2021.

https://t.co/7jDgND5vE1

(A <U+0001F9F5> w/ my thoughts) https://t.co/UfYnbfkEDe",2021-02-11 19:04:46,"Twitter Web App",406,135,"x21187702","youyanggu","Youyang Gu",59989,573,2951,"New York, NY","Creator of https://t.co/DzfulTOZ0O. Presenter of unbiased takes. Realist. Data scientist. @MIT '15.",FALSE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/CaseyHo/status/1360895133403635712","Casey Ho","Bay Area, CA","a human being. probably • artist • engineer • #blacklivesmatter",,FALSE,365,619,14,2356,54675,2007-10-05 05:41:26,FALSE,,,,"https://pbs.twimg.com/profile_banners/9258972/1595972891","http://abs.twimg.com/images/themes/theme5/bg.gif","http://pbs.twimg.com/profile_images/1329947525185355781/Ynu6xCRX_normal.jpg"
"x35680069","x1360894384087080963",2021-02-14 10:11:20,"CraigSobey","@Trinity_Aus ""just a little latex slip.... the sheep won't see a think. They been eating our toxic food, drinking our flint water and inhaling through toxic masks. No chance of them catching on...."" #auspol #snakenews #CCP #COVID19 #hoax #Muppets #Gates #fauci #soros #Epstein #Masks https://t.co/GZCeux8e1a","Twitter for Android",270,"x1360877368638799879","x2368413703","Trinity_Aus",FALSE,FALSE,0,0,,,"auspol snakenews CCP COVID19 hoax Muppets Gates fauci soros Epstein Masks",,,,,"http://pbs.twimg.com/tweet_video_thumb/EuLeOMjVoAEgF3w.jpg","https://t.co/GZCeux8e1a","https://twitter.com/CraigSobey/status/1360894384087080963/photo/1","photo","http://pbs.twimg.com/tweet_video_thumb/EuLeOMjVoAEgF3w.jpg","https://t.co/GZCeux8e1a","https://twitter.com/CraigSobey/status/1360894384087080963/photo/1",,"x2368413703","Trinity_Aus","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/CraigSobey/status/1360894384087080963","Craig Sobey","Melbourne Australia","Developer of Quantum Economy Systems (#Quantum_Economics QED MODEL Paper https://t.co/AshgZoxKyA) #Aries #Business #bitcoin #CSuite #Fintech #Lambies #VC","https://t.co/ZfdHipxoAz",FALSE,19377,21215,1149,132097,100158,2009-04-27 05:28:08,FALSE,"https://t.co/ZfdHipxoAz","https://www.researchgate.net/publication/254444683_A_Model_of_Quantum_Economic_Development",,"https://pbs.twimg.com/profile_banners/35680069/1355135603","http://abs.twimg.com/images/themes/theme10/bg.gif","http://pbs.twimg.com/profile_images/3546222883/738546323895c4aa48cd076d26496663_normal.jpeg"
"x35680069","x1360895119650512899",2021-02-14 10:14:15,"CraigSobey","@Carmilla5 what could go wrong? #auspol #COVID19 https://t.co/vfTJUZfcJq","Twitter for Android",37,"x1360874919572070405","x26713564","Carmilla5",FALSE,FALSE,0,0,,,"auspol COVID19",,,,,"http://pbs.twimg.com/tweet_video_thumb/EuLe5BkUcAIWq_d.jpg","https://t.co/vfTJUZfcJq","https://twitter.com/CraigSobey/status/1360895119650512899/photo/1","photo","http://pbs.twimg.com/tweet_video_thumb/EuLe5BkUcAIWq_d.jpg","https://t.co/vfTJUZfcJq","https://twitter.com/CraigSobey/status/1360895119650512899/photo/1",,"x26713564","Carmilla5","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/CraigSobey/status/1360895119650512899","Craig Sobey","Melbourne Australia","Developer of Quantum Economy Systems (#Quantum_Economics QED MODEL Paper https://t.co/AshgZoxKyA) #Aries #Business #bitcoin #CSuite #Fintech #Lambies #VC","https://t.co/ZfdHipxoAz",FALSE,19377,21215,1149,132097,100158,2009-04-27 05:28:08,FALSE,"https://t.co/ZfdHipxoAz","https://www.researchgate.net/publication/254444683_A_Model_of_Quantum_Economic_Development",,"https://pbs.twimg.com/profile_banners/35680069/1355135603","http://abs.twimg.com/images/themes/theme10/bg.gif","http://pbs.twimg.com/profile_images/3546222883/738546323895c4aa48cd076d26496663_normal.jpeg"
"x1067285484613918721","x1360895119474515975",2021-02-14 10:14:15,"IsrarUddinBaig3","First day of college after #COVID19 https://t.co/NfJJI5PqP9","Twitter for Android",35,,,,FALSE,FALSE,0,0,,,"COVID19",,,,,"http://pbs.twimg.com/media/EuLe5a2XAAYfRBr.jpg","https://t.co/NfJJI5PqP9","https://twitter.com/IsrarUddinBaig3/status/1360895119474515975/photo/1","photo","http://pbs.twimg.com/media/EuLe5a2XAAYfRBr.jpg","https://t.co/NfJJI5PqP9","https://twitter.com/IsrarUddinBaig3/status/1360895119474515975/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/IsrarUddinBaig3/status/1360895119474515975","IsrarUddin Baig.official","Islamabad, Pakistan","proud Pakistani.(gilgitii) <U+2764> 
social activist..
lover <U+2764><U+0001F493> loyal..
Traveller <U+0001F6EB><U+0001F6EC><U+2708><U+0001F697><U+0001F698><U+0001F693>
Rider.https://t.co/SHGVTQpPxG","https://t.co/SHGVTQpPxG",FALSE,73,72,0,2416,7497,2018-11-27 05:14:23,FALSE,"https://t.co/SHGVTQpPxG","https://www.instagram.com/israr_uddin_baig/",,"https://pbs.twimg.com/profile_banners/1067285484613918721/1543295914",,"http://pbs.twimg.com/profile_images/1208455901667057666/m5wD2fQ5_normal.jpg"
"x10257602","x1360895116815269893",2021-02-14 10:14:14,"teacherdude","""Twin assault"" - Record slump in UK economy accompanied by record breaking #Covid19 death toll but the REAL story is #CancelCulture? The Telegraph is True Blue Pravda https://t.co/zvO0iqzAMS https://t.co/TPHFGUvU43","Twitter Web App",190,,,,TRUE,FALSE,0,0,,,"Covid19 CancelCulture",,"twitter.com/christopherhop…","https://t.co/zvO0iqzAMS","https://twitter.com/christopherhope/status/1360720263588020232","http://pbs.twimg.com/media/EuLexqTWQAIZkcc.jpg","https://t.co/TPHFGUvU43","https://twitter.com/teacherdude/status/1360895116815269893/photo/1","photo","http://pbs.twimg.com/media/EuLexqTWQAIZkcc.jpg","https://t.co/TPHFGUvU43","https://twitter.com/teacherdude/status/1360895116815269893/photo/1",,,,"en","x1360720263588020232","In this weekend's Sunday Telegraph

Exclusive: Universities face fines as part of 'twin assault' by Government ministers on cancel culture  

https://t.co/TtMHy5MtQW",2021-02-13 22:39:26,"Twitter Web App",242,93,"x22776133","christopherhope","Christopher Hope<U+0001F4DD>",75870,4471,42262,"Westminster, London","Chief Political Correspondent and Assistant Editor, Daily Telegraph; Presenter, Chopper's Politics https://t.co/cdu1ThCG7f and BBC Radio 4's Week in Westminster",TRUE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/teacherdude/status/1360895116815269893","Teacher Dude","Thessaloniki, Greece","'Neutrality helps the oppressor, never the victim. Silence encourages the tormentor, never the tormented.'

Elie Wiesel  - Nobel Peace Prize winner.","http://t.co/jygbOW0P2w",FALSE,11919,1978,564,210292,3725,2007-11-14 20:10:09,FALSE,"http://t.co/jygbOW0P2w","http://teacherdudebbq.blogspot.com",,"https://pbs.twimg.com/profile_banners/10257602/1604983134","http://abs.twimg.com/images/themes/theme9/bg.gif","http://pbs.twimg.com/profile_images/1148622776783265792/424rYr5B_normal.png"
"x755135678422327296","x1360895098356137985",2021-02-14 10:14:10,"berniespofforth","Face masks and social distancing will not be needed after vulnerable groups are vaccinated! 

All Covid restrictions should be lifted immediately. Those lobbying for longer restrictions are either mad, or making money from it.

#COVID19 #lockdown","Twitter for iPhone",246,,,,FALSE,FALSE,3,0,,,"COVID19 lockdown",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/berniespofforth/status/1360895098356137985","Bernie's Tweets","North West, England","Experience in lots of things, including, Board and CEO, Stock Market, FMCG, IP, patents, global manufacturing. Writes the odd article. Balance in all things.",,FALSE,40157,2657,121,66101,80887,2016-07-18 20:22:30,FALSE,,,,"https://pbs.twimg.com/profile_banners/755135678422327296/1610555962","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1349393789115387904/MdF-USn6_normal.jpg"
"x245694572","x1360895084380774401",2021-02-14 10:14:06,"The71_niji","Yes we have had enough with the #lockdown .....
We want our “normal” lives back but are we really ready? 
if the government ease things too early
 #coronavirus will explodes again!!! 

NO PLEASE 
we don’t want to go to another lockdown!

 #COVID19","Twitter for iPhone",247,,,,FALSE,FALSE,0,0,,,"lockdown coronavirus COVID19",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/The71_niji/status/1360895084380774401","N<U+0001F54A>","","I live a pretty simple life!",,FALSE,4387,87,21,43320,24949,2011-02-01 08:00:59,FALSE,,,,"https://pbs.twimg.com/profile_banners/245694572/1528141295","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/740171976648577024/-dMtDrf6_normal.jpg"
"x1142749997642985472","x1360895077027958785",2021-02-14 10:14:05,"AniketM81229364","@irondul @ceveyes @globaltimesnews Don't you people have any shame left? How many #COVID19 vaccine doses your country secured so far in begging bowl?","Twitter for Android",114,"x1360635200112390149","x1207570003240931328","irondul",FALSE,FALSE,0,0,,,"COVID19",,,,,,,,,,,,,"x1207570003240931328 x75688310 x49616273","irondul ceveyes globaltimesnews","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/AniketM81229364/status/1360895077027958785","Aniket Meshram","","",,FALSE,4,40,0,75,1036,2019-06-23 11:03:25,FALSE,,,,,,"http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"x86621915","x1360894945251491846",2021-02-14 10:13:33,"UnMaskUk","@ds13_manon @TVKev @talkRADIO 

This is not giving people their #Freedom back Far from it Quite the opposite #coronavirus #Covid_19 #Corona #Covid #COVID19 #Covid21 #WeAreBeenPlayed","Twitter for Android",169,"x1360888408181264386","x272118514","ds13_manon",FALSE,FALSE,0,0,,,"Freedom coronavirus Covid_19 Corona Covid COVID19 Covid21 WeAreBeenPlayed",,,,,,,,,,,,,"x272118514 x93026102 x3380282686","ds13_manon TVKev talkRADIO","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/UnMaskUk/status/1360894945251491846","<U+0001F1EC><U+0001F1E7>UkRipoff<U+0001F1EC><U+0001F1E7>#UnMaskUk<U+0001F1EC><U+0001F1E7>","","Everythng above #GreatBritishPublic level is #CorruptionRife #Brexit & #UkRipoffFuel prices wait for now #WakeUp #WeAreBeenPlayed #ReopenBritain #UnMaskUk #Scam","https://t.co/3vJV7d7gPY",FALSE,850,1125,27,36948,1213,2009-10-31 23:27:27,FALSE,"https://t.co/3vJV7d7gPY","https://m.facebook.com/UkFuel-1218441514932132/",,"https://pbs.twimg.com/profile_banners/86621915/1611008510","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1351293448486313986/CnAWqpCv_normal.jpg"
"x778757532","x1360894913974591493",2021-02-14 10:13:26,"ScubaHobbs","@nationalpost I'm old enough to remember when 'experts' said wearing a mask was useless and racist in stopping #COVID19 (or some such thing). #ShitExpertsSay https://t.co/wuavjkYelV","Twitter Web App",143,"x1360221589690855426","x14216661","nationalpost",FALSE,FALSE,0,0,,,"COVID19 ShitExpertsSay",,,,,"http://pbs.twimg.com/media/EuLerpVXYAEBKPZ.jpg","https://t.co/wuavjkYelV","https://twitter.com/ScubaHobbs/status/1360894913974591493/photo/1","photo","http://pbs.twimg.com/media/EuLerpVXYAEBKPZ.jpg","https://t.co/wuavjkYelV","https://twitter.com/ScubaHobbs/status/1360894913974591493/photo/1",,"x14216661","nationalpost","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ScubaHobbs/status/1360894913974591493","Scuba Hobbs","Hopeless Agnostic","Cold, hot, seasonal, rain, no rain, normal rain, wind, no wind, no snow, much snow, seasonal snow, ice, no ice, increasing ice = climate change. Send money.",,FALSE,645,1143,13,18043,21409,2012-08-24 18:46:40,FALSE,,,,"https://pbs.twimg.com/profile_banners/778757532/1419780281","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/3747469050/643c9359571b29302e961847d787a038_normal.jpeg"
"x1255029878832930816","x1360894899118362627",2021-02-14 10:13:22,"uaeuptodate","UAE reports 3,167 new cases, 5,059 new recoveries and 13 death !
New tests: 207,432 
#uae #COVID19 #staysafeeveryone #uaeuptodate https://t.co/HXnpKE7R3i","Twitter for iPhone",129,,,,FALSE,FALSE,0,0,,,"uae COVID19 staysafeeveryone uaeuptodate",,,,,"http://pbs.twimg.com/media/EuLesWiXIAU_6-1.jpg","https://t.co/HXnpKE7R3i","https://twitter.com/uaeuptodate/status/1360894899118362627/photo/1","photo","http://pbs.twimg.com/media/EuLesWiXIAU_6-1.jpg","https://t.co/HXnpKE7R3i","https://twitter.com/uaeuptodate/status/1360894899118362627/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/uaeuptodate/status/1360894899118362627","UAEUPTODATE","","Keep Updating & Stay update about UAE","https://t.co/YCmGHN4lCG",FALSE,123,43,0,383,178,2020-04-28 07:03:43,FALSE,"https://t.co/YCmGHN4lCG","https://uaeuptodate.com/",,,,"http://pbs.twimg.com/profile_images/1342777411180650496/5hCjVIEE_normal.jpg"
"x1239302948569722880","x1360886335326859265",2021-02-14 09:39:21,"5Agenda21","Although they're presented as different, fact is Covid19's never been isolated, so they're all using the same artificially generated model SARSCoV2 and all act as mRNA entering the cell to instruct the DNA to make the same spike protein.

All Gene Therapy, just different delivery https://t.co/UeHZnNvkeW","Twitter Web App",280,,,,TRUE,FALSE,13,7,,,,,"twitter.com/PiePony1/statu…","https://t.co/UeHZnNvkeW","https://twitter.com/PiePony1/status/1360696799472795651",,,,,,,,,,,"en","x1360696799472795651","@PeakePolly @5Agenda21 Thread with illustrations of the 4 vaccine types
https://t.co/pNOXEGjXlb",2021-02-13 21:06:12,"Twitter for Android",4,1,"x273200111","PiePony1","Pie Pony",2248,3006,60325,"UK","<U+0001F1EC><U+0001F1E7><U+0001F3F4><U+000E0067><U+000E0062><U+000E0065><U+000E006E><U+000E0067><U+000E007F><U+0001F3F4><U+000E0067><U+000E0062><U+000E0077><U+000E006C><U+000E0073><U+000E007F><U+0001F1EC><U+0001F1E7> #CompassionForAnimals
R/T is not endorsement. Politics: I like Enoch Powell. I voted No EEC 1975 & Leave 2016",FALSE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/5Agenda21/status/1360886335326859265","Bilderberg's Globalist Reset <U+0001F411><U+0001F637><U+0001F489><U+26B0>","Cogito Ergo Sum","UN agenda 21, UN agenda 2030, 5G, COVID-19, mRNA Vax The New World Order and the Great Reset, 
Coincidences you think ?
- Conspiracy Realist",,FALSE,12557,4757,29,21046,7527,2020-03-15 21:32:12,FALSE,,,,"https://pbs.twimg.com/profile_banners/1239302948569722880/1584858008",,"http://pbs.twimg.com/profile_images/1241449218151153665/F2HhOtDK_normal.jpg"
"x1239302948569722880","x1360894889869926401",2021-02-14 10:13:20,"5Agenda21","Is Astra Zeneca different to Pfizer's vaccine ?

Although presented differently, fact is Covid19's never been isolated, so both using same artificial model SARSCoV2.
Both act as mRNA entering the cell to programme your DNA to make the same spike protein.

It's Gene Therapy","Twitter Web App",273,,,,FALSE,FALSE,3,4,,,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/5Agenda21/status/1360894889869926401","Bilderberg's Globalist Reset <U+0001F411><U+0001F637><U+0001F489><U+26B0>","Cogito Ergo Sum","UN agenda 21, UN agenda 2030, 5G, COVID-19, mRNA Vax The New World Order and the Great Reset, 
Coincidences you think ?
- Conspiracy Realist",,FALSE,12557,4757,29,21046,7527,2020-03-15 21:32:12,FALSE,,,,"https://pbs.twimg.com/profile_banners/1239302948569722880/1584858008",,"http://pbs.twimg.com/profile_images/1241449218151153665/F2HhOtDK_normal.jpg"
"x952506773491060738","x1360894884278919172",2021-02-14 10:13:19,"TheLastPersont2","It seems David Davis has got Vitamin D trending today!

For a detailed examination of 2 of the most recent studies of the many which support the benefit of Vit D in reducing the severity of #COVID19 symptoms see here:

#Marr #vitaminD #coronavirus https://t.co/bC8lLKOkhg","Twitter Web App",247,,,,TRUE,FALSE,0,0,,,"COVID19 Marr vitaminD coronavirus",,"twitter.com/TheLastPersont…","https://t.co/bC8lLKOkhg","https://twitter.com/TheLastPersont2/status/1358385407805841408",,,,,,,,,,,"en","x1358385407805841408","2 studies on #VitaminD discussed by Dr John Campbell - the first using UK data shows a 34% lower risk of #coronavirus using Vit D regularly; the 2nd study shows a 6x lower risk of ventilation and 14x lower risk of death...

Take 2000IU/50mcg daily!

#marr
https://t.co/jekD8j4K4f",2021-02-07 12:01:33,"Twitter Web App",15,9,"x952506773491060738","TheLastPersont2","The Last Girly Swots to join Tw<U+2744><U+FE0F>tter! <U+0001F637> <U+0001F499>",4418,4328,47346,"London, UK","<U+0001F9E1><U+0001F9E1><U+0001F9E1><U+0001F9E1><U+0001F9E1><U+0001F9E1><U+0001F9E1><U+0001F9E1><U+0001F9E1>  #FBPE  #RejoinEU  Covid-19  #MSDStrong  #SantaFeStrong  #TOStrong #PittsburghStrong #VBStrong  #ElPasoStrong  #DaytonStrong  #EndGunViolence",FALSE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/TheLastPersont2/status/1360894884278919172","The Last Girly Swots to join Tw<U+2744><U+FE0F>tter! <U+0001F637> <U+0001F499>","London, UK","<U+0001F9E1><U+0001F9E1><U+0001F9E1><U+0001F9E1><U+0001F9E1><U+0001F9E1><U+0001F9E1><U+0001F9E1><U+0001F9E1>  #FBPE  #RejoinEU  Covid-19  #MSDStrong  #SantaFeStrong  #TOStrong #PittsburghStrong #VBStrong  #ElPasoStrong  #DaytonStrong  #EndGunViolence","https://t.co/aNxyXxeAvW",FALSE,4418,4328,18,47346,122902,2018-01-14 11:44:46,FALSE,"https://t.co/aNxyXxeAvW","http://GeopoliticalSuperFacilitatorsRus.co.uk/Pricesfrom$25M",,"https://pbs.twimg.com/profile_banners/952506773491060738/1518553745","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/962833574738186240/0ggfnVur_normal.jpg"
